_id,theaterId,location.address.street1,location.address.city,location.address.state,location.address.zipcode,location.geo.type,location.geo.coordinates[0],location.geo.coordinates[1],location.address.street2
59a47286cfa9a3a73e51e80f,1405,5947 Wesley Grove Blvd,Wesley Chapel,FL,33544,Point,-82.353157,28.240932,
59a47286cfa9a3a73e51e814,1408,2085 Market Place Blvd,Cumming,GA,30041,Point,-84.129593,34.192852,
59a47286cfa9a3a73e51e81a,1417,995 E I-30,Rockwall,TX,75087,Point,-96.452347,32.903969,
59a47286cfa9a3a73e51e820,1423,181 Curtner Ave,San Jose,CA,95125,Point,-121.86525,37.301933,
59a47286cfa9a3a73e51e821,1424,3300 Nw 62nd Ave,Margate,FL,33063,Point,-80.20352,26.27135,
59a47286cfa9a3a73e51e822,1422,7041 Sw Nyberg St,Tualatin,OR,97062,Point,-122.74875,45.38643,
59a47286cfa9a3a73e51e7ec,1266,39 RHL Blvd,Charleston,WV,25309,Point,-81.71148,38.33651,
59a47286cfa9a3a73e51e7ee,126,23000 Savi Ranch Pkwy,Yorba Linda,CA,92885,Point,-117.73631,33.874023,
59a47286cfa9a3a73e51e7f0,137,1501 N Victory Pl,Burbank,CA,91504,Point,-118.32756,34.189072,
59a47286cfa9a3a73e51e801,13,1615 38th St S,Fargo,ND,58103,Point,-96.842743,46.857113,
59a47286cfa9a3a73e51e803,1403,4413 Birkland Place,Easton,PA,18045,Point,-75.2858,40.65766,
59a47286cfa9a3a73e51e80c,1401,9055 N 121st East Ave,Owasso,OK,74055,Point,-95.815704,36.325153,
59a47286cfa9a3a73e51e80e,1404,24230 Commercial Dr,Rosenberg,TX,77471,Point,-95.756981,29.542709,
59a47286cfa9a3a73e51e810,1406,3349 Fairlane Dr,Allen Park,MI,48101,Point,-83.203514,42.285866,
59a47286cfa9a3a73e51e813,140,1127 Industrial Rd,San Carlos,CA,94070,Point,-122.24272,37.501781,
59a47286cfa9a3a73e51e815,1410,11267 Pikes Peak Dr,Parker,CO,80138,Point,-104.76179,39.511303,
59a47286cfa9a3a73e51e818,1413,25525 Highway 290,Cypress,TX,77429,Point,-95.696732,29.965698,
59a47286cfa9a3a73e51e81b,1416,104 W 104th Ave,Denver,CO,80234,Point,-104.9884,39.883564,
59a47286cfa9a3a73e51e81c,1419,6421 Sw 3rd St,Oklahoma City,OK,73128,Point,-97.62691,35.46283,
59a47286cfa9a3a73e51e81e,141,3900 Sisk Rd Ste B,Modesto,CA,95356,Point,-121.06323,37.694626,
59a47286cfa9a3a73e51e823,1425,2615 Medical Center Pkwy,Murfreesboro,TN,37129,Point,-86.448074,35.861378,
59a47286cfa9a3a73e51e826,1429,10017 Fremont Pike,Perrysburg,OH,43551,Point,-83.5886,41.54204,
59a47286cfa9a3a73e51e829,1432,230 Towne Center Dr,Compton,CA,90220,Point,-118.2193,33.877201,
59a47286cfa9a3a73e51e82a,1434,1283 W Pearce Blvd,Wentzville,MO,63385,Point,-90.87778,38.8105,
59a47286cfa9a3a73e51e82d,1437,4931 Commonwealth Centre Pkwy,Midlothian,VA,23112,Point,-77.629143,37.419994,
59a47286cfa9a3a73e51e82f,143,178 Thf Blvd,Chesterfield,MO,63005,Point,-90.600029,38.667542,
59a47286cfa9a3a73e51e840,1458,104 Highway 332 E,Lake Jackson,TX,77566,Point,-95.456131,29.044149,Ste 200
59a47286cfa9a3a73e51e841,1459,5419 W Loop 1604 N,San Antonio,TX,78253,Point,-98.70968,29.49046,
59a47286cfa9a3a73e51e84f,1470,1834 Joe Battle Blvd,El Paso,TX,79936,Point,-106.2655,31.755423,
59a47286cfa9a3a73e51e854,1476,1455 Stafford Market Pl,Stafford,VA,22556,Point,-77.41209,38.47249,
59a47286cfa9a3a73e51e85c,1482,18811 Bear Valley Rd,Apple Valley,CA,92308,Point,-117.25175,34.47018,
59a47286cfa9a3a73e51e85d,148,1515 W State Hwy 114,Grapevine,TX,76051,Point,-97.095222,32.928673,
59a47287cfa9a3a73e51e85e,1488,398 Universal Dr N,North Haven,CT,06473,Point,-72.86852,41.35174,
59a47287cfa9a3a73e51e860,1491,18085 Nw Evergreen Pkwy,Hillsboro,OR,97006,Point,-122.8631,45.53969,
59a47287cfa9a3a73e51e862,1496,Villa Fontana,Carolina,PR,00983,Point,-65.9688829,18.3912915,
59a47287cfa9a3a73e51e863,149,1717 York Rd,Timonium,MD,21093,Point,-76.618835,39.426956,
59a47286cfa9a3a73e51e82e,1438,600 Elsinger Blvd,Conway,AR,72032,Point,-92.415306,35.08762,
59a47286cfa9a3a73e51e830,1439,133 S Frontage Rd,Meridian,MS,39301,Point,-88.6685,32.36271,
59a47286cfa9a3a73e51e833,1443,10985 Ulysses St Ne,Blaine,MN,55434,Point,-93.23568,45.169456,
59a47286cfa9a3a73e51e836,1446,3453 Lowery Pkwy,Fultondale,AL,35068,Point,-86.806381,33.606598,
59a47286cfa9a3a73e51e846,1461,2 Galleria Mall Dr,Taunton,MA,02780,Point,-71.051697,41.865547,
59a47286cfa9a3a73e51e84a,1464,14 Crossing Way,Augusta,ME,04330,Point,-69.810112,44.315258,Suite 4
59a47286cfa9a3a73e51e84c,1468,44a Albany Tpke,West Simsbury,CT,06092,Point,-72.86943,41.81984,
59a47286cfa9a3a73e51e850,1469,2510 Gulf Fwy S,League City,TX,77573,Point,-95.093292,29.47323,
59a47286cfa9a3a73e51e852,1474,9845 Colerain Ave,Cincinnati,OH,45251,Point,-84.59896,39.25076,
59a47286cfa9a3a73e51e853,1475,13141 City Station Dr,Jacksonville,FL,32218,Point,-81.633011,30.481318,
59a47287cfa9a3a73e51e861,1494,9581 Sage Meadow Trail,Fort Worth,TX,76177,Point,-97.315818,32.912228,
59a47287cfa9a3a73e51e864,1499,7308 S Olympia Ave,Tulsa,OK,74132,Point,-96.00509,36.05953,
59a47287cfa9a3a73e51e866,14,4050 Hwy 52 N,Rochester,MN,55901,Point,-92.496895,44.064365,
59a47287cfa9a3a73e51e867,1501,9130 N Skyview Ave,Kansas City,MO,64154,Point,-94.6572,39.25906,
59a47287cfa9a3a73e51e869,1502,10760 Nw 17th St,Miami,FL,33172,Point,-80.36966,25.78848,
59a47287cfa9a3a73e51e86a,1503,11905 S Dixie Hwy,Miami,FL,33156,Point,-80.32548,25.66004,
59a47287cfa9a3a73e51e86b,1507,4429 Pecanland Mall Dr,Monroe,LA,71203,Point,-92.06699,32.49862,
59a47286cfa9a3a73e51e832,1441,1650 2nd St,Beaumont,CA,92223,Point,-116.94949,33.9251,
59a47286cfa9a3a73e51e834,1444,210 Whittakers Trace,Williamsburg,VA,23185,Point,-76.64229,37.25915,
59a47286cfa9a3a73e51e835,1445,18053 Garland Groh Blvd,Hagerstown,MD,21740,Point,-77.745163,39.660263,
59a47286cfa9a3a73e51e83b,144,31350 Courthouse Dr,Union City,CA,94587,Point,-122.06322,37.601608,
59a47286cfa9a3a73e51e83d,1452,135 N Cattleman Rd,Sarasota,FL,34243,Point,-82.45397,27.38664,
59a47286cfa9a3a73e51e83e,1454,8905 SW Cascade Ave,Beaverton,OR,97008,Point,-122.78477,45.452473,
59a47286cfa9a3a73e51e844,145,701 Hebron Rd,Heath,OH,43056,Point,-82.436119,40.033432,
59a47286cfa9a3a73e51e847,1462,2641 Beene Blvd,Bossier City,LA,71111,Point,-93.706,32.55937,
59a47286cfa9a3a73e51e848,1463,8100 Old Carriage Ct,Shakopee,MN,55379,Point,-93.413391,44.779266,
59a47286cfa9a3a73e51e84b,1466,5135 Sunset Blvd,Lexington,SC,29072,Point,-81.198,34.00471,
59a47286cfa9a3a73e51e84d,1467,660 Sunrise Hwy,Baldwin,NY,11510,Point,-73.612717,40.65556,
59a47286cfa9a3a73e51e851,1473,8012 N 10th St,McAllen,TX,78504,Point,-98.214592,26.277658,
59a47286cfa9a3a73e51e856,1478,6416 Carlisle Pike,Mechanicsburg,PA,17050,Point,-77.007545,40.247852,
59a47286cfa9a3a73e51e857,147,237 Crossroads Blvd,Cary,NC,27518,Point,-78.73716,35.76342,
59a47286cfa9a3a73e51e858,1480,1281 Churchmans Rd,Newark,DE,19713,Point,-75.661179,39.691059,
59a47286cfa9a3a73e51e859,1486,5025 Jimmy Lee Smith Pkwy,Hiram,GA,30141,Point,-84.74411,33.889713,
59a47287cfa9a3a73e51e85f,1492,214 Hinton Oaks Blvd,Knightdale,NC,27545,Point,-78.51304,35.79744,
59a47287cfa9a3a73e51e865,1498,1131 5th Street,Miami Beach,FL,33139,Point,-80.14063,25.77424,
59a47287cfa9a3a73e51e868,1506,2255 Springfield Ave,Vauxhall,NJ,07088,Point,-74.28622,40.71637,
59a47286cfa9a3a73e51e82c,1436,10400 Owings Mills Blvd,Owings Mills,MD,21117,Point,-76.78031,39.42216,
59a47286cfa9a3a73e51e831,1442,300 Shoppes Stroud,Stroudsburg,PA,18360,Point,-75.235458,40.988781,
59a47286cfa9a3a73e51e837,1447,304 Market Plz,Southaven,MS,38671,Point,-89.9953,34.965248,
59a47286cfa9a3a73e51e838,1448,1880 Broadway,New York,NY,10023,Point,-73.982094,40.769882,
59a47286cfa9a3a73e51e839,1449,13093 Gateway Center Dr,Gainesville,VA,20155,Point,-77.604935,38.793159,
59a47286cfa9a3a73e51e83a,1451,5171 US Highway 70 W,Morehead City,NC,28557,Point,-76.808113,34.740192,
59a47286cfa9a3a73e51e83c,1453,7980 Skyland Ridge Pkwy,Raleigh,NC,27617,Point,-78.783262,35.9146929,
59a47286cfa9a3a73e51e83f,1457,3550 S General Bruce Dr,Temple,TX,76504,Point,-97.387077,31.09046,
59a47286cfa9a3a73e51e842,1455,4401 Transit Rd,Buffalo,NY,14221,Point,-78.6984,42.98654,
59a47286cfa9a3a73e51e843,1456,1138 S Clearview Pkwy,New Orleans,LA,70123,Point,-90.185684,29.960909,
59a47286cfa9a3a73e51e845,1460,3334 Princess Anne Rd,Virginia Beach,VA,23456,Point,-76.08811,36.77465,
59a47286cfa9a3a73e51e849,1465,7297 Battle Hill Dr,Mechanicsville,VA,23111,Point,-77.356461,37.607933,
59a47286cfa9a3a73e51e84e,146,45575 Dulles Eastern Plz,Sterling,VA,20165,Point,-77.424156,39.024071,Ste 188
59a47286cfa9a3a73e51e855,1477,1979 Pavillion Wy,Lexington,KY,40509,Point,-84.417923,38.024441,
59a47286cfa9a3a73e51e85a,1481,2440 W Happy Valley Rd,Phoenix,AZ,85085,Point,-112.10809,33.716125,
59a47286cfa9a3a73e51e85b,1489,700 N Edwards Blvd,Lake Geneva,WI,53147,Point,-88.41808,42.6007,
59a47287cfa9a3a73e51e874,1516,761 Hwy 71 W,Bastrop,TX,78602,Point,-97.35312,30.11261,
59a47287cfa9a3a73e51e86c,1509,2339 Claribel Rd,Riverbank,CA,95367,Point,-120.95188,37.71503,
59a47287cfa9a3a73e51e86f,1510,6000 Sepulveda Blvd.,Culver City,CA,90230,Point,-118.394938,33.985787,
59a47287cfa9a3a73e51e870,1513,2441 North Maize Rd,Wichita,KS,67205,Point,-97.462541,37.728201,
59a47287cfa9a3a73e51e873,1515,10136 Two Notch Rd,Columbia,SC,29229,Point,-80.88285,34.1172,Ste. 109D
59a47287cfa9a3a73e51e88b,154,650 Eastgate South Dr,Cincinnati,OH,45245,Point,-84.275215,39.098297,
59a47287cfa9a3a73e51e88d,156,5800 Britton Pkwy,Dublin,OH,43016,Point,-83.136299,40.07246,
59a47287cfa9a3a73e51e895,1536,3000 East Highland Drive,Jonesboro,AR,72401,Point,-79.830226,40.4071615,Ste 400
59a47287cfa9a3a73e51e898,1667,999 South Washington Street,North Attleboro,MA,02760,Point,-71.3501,41.9443,#E131
59a47287cfa9a3a73e51e89b,1664,13350 Dallas Parkway,Dallas,TX,75240,Point,-96.821136,32.931615,#3475
59a47287cfa9a3a73e51e89e,1662,100 CambridgeSide Place,Cambridge,MA,02141,Point,-71.076376,42.367101,#W224
59a47287cfa9a3a73e51e8a2,1679,1178 Burnsville Center,Burnsville,MN,55306,Point,-93.288968,44.743838,#2057
59a47287cfa9a3a73e51e8a6,166,1541 Carl D Silver Pkwy,Fredericksburg,VA,22401,Point,-77.505241,38.303417,
59a47287cfa9a3a73e51e8aa,174,2034 Skibo Rd,Fayetteville,NC,28314,Point,-78.97499,35.054249,
59a47287cfa9a3a73e51e879,1528,276 Retail Commons Parkway,Martinsburg,WV,25403,Point,-77.9638869,39.4562099,
59a47287cfa9a3a73e51e87a,1527,601 SE Wyoming Blvd,Casper,WY,82609,Point,-106.2662132,42.8437702,
59a47287cfa9a3a73e51e882,155,1701 South 40 Drive,Greensboro,NC,27407,Point,-79.888687,36.05294,
59a47287cfa9a3a73e51e88e,157,4601 East Colonial Drive,Orlando,FL,32803,Point,-81.329285,28.553522,
59a47287cfa9a3a73e51e897,1658,250 Granite Street,Braintree,MA,02184,Point,-71.0228,42.2166,#1098
59a47287cfa9a3a73e51e89a,1660,6000 Glades Road,Boca Raton,FL,33431,Point,-80.134027,26.364756,#1097
59a47287cfa9a3a73e51e8a1,1673,2800 N. Main Street,Santa Ana,CA,92705,Point,-117.867444,33.77649,#272
59a47287cfa9a3a73e51e8a7,1676,6301 NW Loop 410,San Antonio,TX,78238,Point,-98.620834,29.468969,Suite T11
59a47287cfa9a3a73e51e8a8,169,8925 Towne And Country Cir,Knoxville,TN,37923,Point,-84.082726,35.917561,
59a47287cfa9a3a73e51e872,1514,1350 Highway 15 South,Hutchinson,MN,55350,Point,-94.1902982,45.0654909,
59a47287cfa9a3a73e51e877,1519,175 Grandview Blvd,Madison,MS,39110,Point,-90.13492,32.46571,
59a47287cfa9a3a73e51e878,1511,13510 West Paxton St,Pacoima,CA,91331,Point,-118.426925,34.273151,
59a47287cfa9a3a73e51e87b,152,6001 NW Loop 410,San Antonio,TX,78238,Point,-98.615768,29.471991,
59a47287cfa9a3a73e51e87d,1531,52 E 14th St,New York,NY,10003,Point,-73.9905737,40.7349109,#64
59a47287cfa9a3a73e51e881,1535,125 18th Street,Jersey City,NJ,07310,Point,-74.0406545,40.7344915,
59a47287cfa9a3a73e51e884,1537,2415 Via Campo,Montebello,CA,90640,Point,-118.12156,34.031778,
59a47287cfa9a3a73e51e888,1541,7550 Commons Blvd,Victor,NY,14564,Point,-77.44927,43.03403,
59a47287cfa9a3a73e51e88c,163,2643 Housley Rd,Annapolis,MD,21401,Point,-76.555206,38.985939,
59a47287cfa9a3a73e51e88f,158,1980 Griffith Rd,Winston Salem,NC,27103,Point,-80.308685,36.063457,
59a47287cfa9a3a73e51e893,161,100 Meijer Dr.,Florence,KY,41042,Point,-84.636383,39.014843,
59a47287cfa9a3a73e51e896,164,8682 Park Meadows Center Dr,Lone Tree,CO,80124,Point,-104.8744,39.557278,
59a47287cfa9a3a73e51e899,1659,1500 South Willow Street,Manchester,NH,03103,Point,-71.435981,42.954145,#N115
59a47287cfa9a3a73e51e8a0,1674,825 Dulaney Valley Rd,Towson,MD,21204,Point,-76.59934,39.40377,#3245
59a47287cfa9a3a73e51e8ab,172,2311 Gallatin Pike N,Madison,TN,37115,Point,-86.68396,36.305931,
59a47287cfa9a3a73e51e86d,150,888 Harriman Pl,San Bernardino,CA,92408,Point,-117.26669,34.06654,
59a47287cfa9a3a73e51e86e,1526,6300 E Highway 191,Odessa,TX,79762,Point,-102.314454,31.896518,
59a47287cfa9a3a73e51e871,1512,1955 SE Delaware Ave,Ankeny,IA,50021,Point,-93.57802,41.71326,
59a47287cfa9a3a73e51e875,1517,5340 West Grand Parkway South,Richmond,TX,77406,Point,-95.7068975,29.6425663,
59a47287cfa9a3a73e51e876,1520,5102 Avenue U,Brooklyn,NY,11234,Point,-73.9217,40.60988,Ste 0171
59a47287cfa9a3a73e51e87c,1530,4155 Millenia Blvd,Orlando,FL,32839,Point,-81.4287796,28.490483,
59a47287cfa9a3a73e51e87e,1532,84 Middlesex Turnpike,Burlington,MA,01803,Point,-71.2160325,42.4790444,
59a47287cfa9a3a73e51e87f,1533,11160 Rancho Carmel Drive,San Diego,CA,92128,Point,-117.08441,32.9775,
59a47287cfa9a3a73e51e880,1534,259 Burgess Rd,Harrisonburg,VA,22801,Point,-78.849162,38.433507,
59a47287cfa9a3a73e51e883,1538,1202 New Brunswick Ave,Phillipsburg,NJ,08865,Point,-75.1395919,40.6731155,
59a47287cfa9a3a73e51e885,1539,18700 Veterans Blvd,Port Charlotte,FL,33954,Point,-82.145239,27.013718,Unit 13
59a47287cfa9a3a73e51e886,153,865 E Kemper Rd,Springdale,OH,45246,Point,-84.457413,39.285713,
59a47287cfa9a3a73e51e887,1540,1800 McFarland Blvd. E,Tuscaloosa,AL,35404,Point,-87.5309476,33.1909524,
59a47287cfa9a3a73e51e889,1542,3780 Veterans Memorial Blvd,Metairie,LA,70002,Point,-90.161,30.002,
59a47287cfa9a3a73e51e88a,1545,8725 Memorial Blvd,Port Arthur,TX,77640,Point,-93.99523,29.94613,
59a47287cfa9a3a73e51e890,15,8301 3rd St N,Oakdale,MN,55128,Point,-92.936394,44.950054,
59a47287cfa9a3a73e51e891,159,5200 Campbell Blvd,Nottingham,MD,21236,Point,-76.454475,39.372471,
59a47287cfa9a3a73e51e892,160,5454 New Hope Commons Dr,Durham,NC,27707,Point,-79.000542,35.954647,
59a47287cfa9a3a73e51e894,162,7400 Brookpark Rd,Cleveland,OH,44129,Point,-81.736519,41.419174,
59a47287cfa9a3a73e51e89c,1663,99 Rockingham Park Blvd,Salem,NH,03079,Point,-71.225321,42.767305,#E127B
59a47287cfa9a3a73e51e89d,1665,11401 N.W. 12 Street,Miami,FL,33172,Point,-80.377607,25.786696,STE #117A
59a47287cfa9a3a73e51e89f,165,2755 Germantown Pkwy,Memphis,TN,38133,Point,-89.792839,35.201088,
59a47287cfa9a3a73e51e8a3,1677,4101 West Division Street,St. Cloud,MN,56301,Point,-94.212963,45.553496,#B0019
59a47287cfa9a3a73e51e8a4,168,7830 Plaza Blvd,Mentor,OH,44060,Point,-81.365799,41.658512,
59a47287cfa9a3a73e51e8a5,167,1550 Lake Woodlands Dr,The Woodlands,TX,77380,Point,-95.458916,30.168343,
59a47287cfa9a3a73e51e8a9,171,7771 Winchester Rd,Memphis,TN,38125,Point,-89.804939,35.047077,
59a47287cfa9a3a73e51e8b6,1768,6006 E. Sam Houston Pkwy N,Houston,TX,77049,Point,-95.1640715,29.8145471,
59a47287cfa9a3a73e51e8b7,176,5604 SW Loop 820,Fort Worth,TX,76132,Point,-97.409218,32.685406,
59a47287cfa9a3a73e51e8ba,1777,3262 W Belmont Ave,Chicago,IL,60618,Point,-87.71181,41.94017,
59a47287cfa9a3a73e51e8c0,1769,2015 Birch Rd ,Chula Vista,CA,91915,Point,-116.96856,32.62447,Ste 2300
59a47287cfa9a3a73e51e8c2,1785,2431 Cobbs Ford Rd,Prattville,AL,36066,Point,-86.39852,32.45631,
59a47287cfa9a3a73e51e8c3,1784,3400 E Expressway 83,McAllen,TX,78501,Point,-98.25903,26.19618,
59a47287cfa9a3a73e51e8c5,1783,1315 Scheels Drive,Sparks,NV,89434,Point,-119.71764,39.53096,
59a47287cfa9a3a73e51e8c8,178,11066 Pecan Park Blvd,Cedar Park,TX,78613,Point,-97.79863,30.468731,
59a47287cfa9a3a73e51e8c9,1773,5299 Eldorado Pkwy,Frisco,TX,75034,Point,-96.83974,33.17477,
59a47287cfa9a3a73e51e8cb,1800,1462 Higdon Ferry Rd,Hot Springs,AR,71913,Point,-93.07271,34.46667,
59a47287cfa9a3a73e51e8d3,1888,2455 Monarch Dr,Laredo,TX,78045,Point,-99.471161,27.6083367,
59a47287cfa9a3a73e51e8d6,184,149 Fletcher Pkwy,El Cajon,CA,92020,Point,-116.96259,32.806068,
59a47287cfa9a3a73e51e8d9,188,59 N Broadway,Chula Vista,CA,91910,Point,-117.09515,32.651306,
59a47287cfa9a3a73e51e8dc,1892,3401 Raleigh Rd Parkway,Wilson,NC,27896,Point,-77.96541,35.74753,Suite 5D
59a47287cfa9a3a73e51e8dd,1894,2716 East Stone Drive,Kingsport,TN,37660,Point,-82.4897857,36.5516407,
59a47287cfa9a3a73e51e8df,1900,4325 Glenwood Ave,Raleigh,NC,27612,Point,-78.675951,35.839319,#2015
59a47287cfa9a3a73e51e8e6,1905,24201 West Valencia Blvd,Valencia,CA,91355,Point,-118.552652,34.414004,#2019
59a47287cfa9a3a73e51e8ea,1915,2150 Northwoods Blvd,Charleston,SC,29406,Point,-80.041588,32.94358,
59a47287cfa9a3a73e51e8ad,175,3054 E Franklin Blvd,Gastonia,NC,28056,Point,-81.122742,35.260777,
59a47287cfa9a3a73e51e8c4,1787,2700 S Service Rd,Moore,OK,73160,Point,-97.48714,35.31384,
59a47287cfa9a3a73e51e8ae,170,1600 Galleria Blvd,Brentwood,TN,37027,Point,-86.809196,35.971329,
59a47287cfa9a3a73e51e8b0,1776,2300 Petrie Lane,Lanham,MD,20706,Point,-76.840031,38.965273,
59a47287cfa9a3a73e51e8b1,1767,9839 Rea Rd,Charlotte,NC,28277,Point,-80.80406,35.03367,
59a47287cfa9a3a73e51e8b2,1761,1209 Center Drive,Park City,UT,84098,Point,-111.537546,40.723462,
59a47287cfa9a3a73e51e8b4,1771,Upland Square Drive ,Pottstown,PA,19464,Point,-75.677409,40.2525952,Suite 200
59a47287cfa9a3a73e51e8b5,1781,3889 Promenade Parkway,D'Iberville,MS,39540,Point,-88.898948,30.455229,
59a47287cfa9a3a73e51e8b9,1763,552 N Us Hwy 27,Lady Lake,FL,32159,Point,-81.93613,28.9324,
59a47287cfa9a3a73e51e8bc,1780,190 E Stacy Rd,Allen,TX,75002,Point,-96.65549,33.1267,
59a47287cfa9a3a73e51e8be,1778,1830 Towne Centre Drive,North Aurora,IL,60542,Point,-88.36679,41.79631,
59a47287cfa9a3a73e51e8bf,177,5051 East Ray Rd,Phoenix,AZ,85044,Point,-111.97346,33.318554,
59a47287cfa9a3a73e51e8c1,1793,977 Branson Hills Pkwy,Branson,MO,65616-7470,Point,-93.22401,36.6656,
59a47287cfa9a3a73e51e8c7,1794,110 Marketplace Blvd,Selinsgrove,PA,17870,Point,-76.84151,40.85029,
59a47287cfa9a3a73e51e8ca,187,1717 Harrison Street,San Francisco,CA,94103,Point,-122.4116,37.768921,
59a47287cfa9a3a73e51e8cc,183,2909 Los Feliz Blvd,Los Angeles,CA,90039,Point,-118.26443,34.126701,
59a47287cfa9a3a73e51e8cf,17,2101 W 41st St Ste 3,Sioux Falls,SD,57105,Point,-96.753349,43.514053,
59a47287cfa9a3a73e51e8d5,1797,20815 Interstate 30 S,Benton,AR,72015,Point,-92.531,34.60594,
59a47287cfa9a3a73e51e8d8,1891,402 E. Fordham Rd,Bronx,NY,10458,Point,-73.89129,40.8613,
59a47287cfa9a3a73e51e8de,1896,1250 El Camino Real,San Bruno,CA,94066,Point,-122.42018,37.63941,
59a47287cfa9a3a73e51e8e0,18,9420 State Road 16,Onalaska,WI,54650,Point,-91.190895,43.875668,
59a47287cfa9a3a73e51e8e2,1908,750 Seventh Ave,New York,NY,10019,Point,-73.983487,40.76078,
59a47287cfa9a3a73e51e8e5,1903,1105 Walnut Street,Cary,NC,27511,Point,-78.762892,35.771285,
59a47287cfa9a3a73e51e8e7,1910,6020 East 82nd Street,Indianapolis,IN,46250,Point,-86.061677,39.907886,#410C
59a47287cfa9a3a73e51e8e9,1914,2000 Coastal Grand Circle,Myrtle Beach,SC,29577,Point,-78.922405,33.700501,
59a47287cfa9a3a73e51e8d2,1798,150 Satterfield Dr,Triadelphia,WV,26059,Point,-80.56775,40.06912,
59a47287cfa9a3a73e51e8db,1895,50 State Route 36,Eatontown,NJ,07724,Point,-74.0503975,40.2908597,
59a47287cfa9a3a73e51e8e3,1904,415 Parkway Plaza,El Cajon,CA,92020,Point,-116.967685,32.804749,#Y1
59a47287cfa9a3a73e51e8e4,1917,205 West Blackstock Rd,Spartanburg,SC,29301,Point,-81.9949,34.939526,
59a47287cfa9a3a73e51e8e8,190,5065 Almaden Expy,San Jose,CA,95118,Point,-121.87753,37.25631,
59a47287cfa9a3a73e51e8ac,16,4100 University Ave,West Des Moines,IA,50265,Point,-93.760139,41.599323,Ste 240
59a47287cfa9a3a73e51e8af,1760,1200 N. Muldoon Rd,Anchorage,AK,99504,Point,-149.7414524,61.2311804,Suite G
59a47287cfa9a3a73e51e8b3,1764,871 E Lancaster Ave,Downingtown,PA,19335,Point,-75.68684,40.01808,
59a47287cfa9a3a73e51e8b8,1782,1470 Mountain Ave.,Duarte,CA,91010,Point,-117.9863071,34.1361651,
59a47287cfa9a3a73e51e8bb,1762,19000 Limestone Commercial Dr,Pflugerville,TX,78660,Point,-97.59676,30.46995,
59a47287cfa9a3a73e51e8bd,1774,10243 Indianapolis Blvd,Highland,IN,46322,Point,-87.46818,41.52766,
59a47287cfa9a3a73e51e8c6,179,10799 Washington Blvd,Culver City,CA,90232,Point,-118.40641,34.016224,
59a47287cfa9a3a73e51e8cd,180,3333 Preston Rd,Frisco,TX,75034,Point,-96.807182,33.108253,Ste 200
59a47287cfa9a3a73e51e8ce,181,8210 Agora Pkwy,Selma,TX,78154,Point,-98.328705,29.567665,
59a47287cfa9a3a73e51e8d0,1790,4873 Town Center Pkwy,Jacksonville,FL,32246,Point,-81.5341,30.2532,
59a47287cfa9a3a73e51e8d1,182,3209 E Central Texas Expy,Killeen,TX,76543,Point,-97.708664,31.086962,
59a47287cfa9a3a73e51e8d4,1886,369 Gateway Drive,Brooklyn,NY,11239,Point,-73.87256,40.65451,
59a47287cfa9a3a73e51e8d7,1889,1168 Hwy 287,Waxahachie,TX,75165,Point,-96.84101,32.42337,
59a47287cfa9a3a73e51e8da,1890,1550 S Koeller St,Oshkosh,WI,54902,Point,-88.57936,44.00427,
59a47287cfa9a3a73e51e8e1,1897,151 Highlands Blvd Dr,Manchester,MO,63011,Point,-90.507,38.594,
59a47287cfa9a3a73e51e8eb,1916,5959 Triangle Town Blvd,Raleigh,NC,27616,Point,-78.571493,35.864931,Suite 1018
59a47287cfa9a3a73e51e8ec,1912,3 South Tunnel Road,Asheville,NC,28805,Point,-82.523964,35.58147,
59a47287cfa9a3a73e51e8f0,1920,3700 Atlanta Highway,Athens,GA,30606,Point,-83.425456,33.947344,#100
59a47287cfa9a3a73e51e8f5,193,11750 S Strang Line Rd,Olathe,KS,66062,Point,-94.767082,38.914909,
59a47287cfa9a3a73e51e8f8,1918,2300 N. Salisbury Blvd,Salisbury,MD,21801,Point,-75.569822,38.401924,#K107
59a47287cfa9a3a73e51e8f9,192,2326 S Bradley Rd,Santa Maria,CA,93455,Point,-120.41866,34.917507,
59a47287cfa9a3a73e51e905,1952,8251 Flying Cloud Drive,Eden Prairie,MN,55344-5306,Point,-93.42924,44.85472,
59a47287cfa9a3a73e51e907,1953,2063 Town East Mall,Mesquite,TX,75150,Point,-96.626379,32.808603,#2220
59a47287cfa9a3a73e51e914,208,7357 W Towne Way,Madison,WI,53719,Point,-89.512115,43.058937,
59a47287cfa9a3a73e51e916,209,9369 Sheridan Blvd,Westminster,CO,80030,Point,-105.05496,39.867207,
59a47287cfa9a3a73e51e917,20,4650 1st Ave Ne,Cedar Rapids,IA,52402,Point,-91.62281,42.025673,
59a47287cfa9a3a73e51e919,210,5395 S Wadsworth Blvd,Littleton,CO,80123,Point,-105.09167,39.61937,
59a47287cfa9a3a73e51e91d,212,3150 New Center Point,Colorado Springs,CO,80922,Point,-104.71761,38.878166,
59a47287cfa9a3a73e51e91f,198,6025 E Broadway Blvd,Tucson,AZ,85711,Point,-110.86398,32.222359,
59a47287cfa9a3a73e51e925,223,55 Hotel Cir NE,Albuquerque,NM,87123,Point,-106.52575,35.081726,
59a47287cfa9a3a73e51e926,216,9670 Katy Freeway,Houston,TX,77055,Point,-95.526543,29.785477,
