_id,client,command.drop,keyUpdates,lockStats.timeAcquiringMicros.r,lockStats.timeAcquiringMicros.w,lockStats.timeLockedMicros.r,lockStats.timeLockedMicros.w,millis,ns,ntoreturn,numYield,op,responseLength,ts,user,nreturned,nscanned,ntoskip,query.expireAfterSeconds.$exists,query.student_id,cursorid,query.$snapshot,query.class_id,command.profile
552786262cec76ed95fd631c,127.0.0.1,,0,0,4,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:17.156Z,,,,,,,,,,
552786262cec76ed95fd6321,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:17.158Z,,,,,,,,,,
552786262cec76ed95fd6327,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:05:22.095Z,,,,,,,,,,
552786262cec76ed95fd6328,127.0.0.1,,0,0,4,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:22.095Z,,,,,,,,,,
552786262cec76ed95fd632b,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:05:22.095Z,,,,,,,,,,
552786262cec76ed95fd6333,127.0.0.1,,0,0,4,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:33.413Z,,,,,,,,,,
552786262cec76ed95fd633b,127.0.0.1,,0,0,2,0,17,0,school2.student_grades,,0,insert,,2012-11-20T20:05:39.778Z,,,,,,,,,,
552786262cec76ed95fd633c,127.0.0.1,,0,0,3,0,17,0,school2.student_grades,,0,insert,,2012-11-20T20:05:39.778Z,,,,,,,,,,
552786262cec76ed95fd6341,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:39.780Z,,,,,,,,,,
552786262cec76ed95fd6343,127.0.0.1,,0,4,531,47,0,0,school2.system.profile,1,0,query,332,2012-11-20T20:05:40.751Z,,1,1,0,,,,,,
552786262cec76ed95fd6345,127.0.0.1,,0,3,2333,889,0,0,school2.system.profile,0,0,getmore,73275,2012-11-20T20:05:40.780Z,,283,,,,,4547610905104160256,true,,
552786262cec76ed95fd6349,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:05:45.391Z,,,,,,,,,,
552786262cec76ed95fd634a,127.0.0.1,,0,0,5,0,94,0,school2.student_grades,,0,insert,,2012-11-20T20:05:17.155Z,,,,,,,,,,
552786262cec76ed95fd6351,127.0.0.1,,0,1272204,247696,6958622,0,5699,school2.students,0,3,query,2350,2012-11-20T20:05:51.354Z,,10,10000000,0,,35,,,,
552786262cec76ed95fd6353,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:45.392Z,,,,,,,,,,
552786262cec76ed95fd6354,127.0.0.1,,0,0,4,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:45.392Z,,,,,,,,,,
552786262cec76ed95fd6355,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:05:45.391Z,,,,,,,,,,
552786262cec76ed95fd6358,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:45.391Z,,,,,,,,,,
552786262cec76ed95fd635e,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:51.357Z,,,,,,,,,,
552786262cec76ed95fd6360,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:05:56.581Z,,,,,,,,,,
552786262cec76ed95fd6366,127.0.0.1,,0,0,3,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:05:51.358Z,,,,,,,,,,
552786262cec76ed95fd6370,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:56.582Z,,,,,,,,,,
552786262cec76ed95fd6371,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:01.067Z,,,,,,,,,,
552786262cec76ed95fd6374,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:06.153Z,,,,,,,,,,
552786262cec76ed95fd6377,127.0.0.1,,0,0,3,0,88,0,school2.student_grades,,0,insert,,2012-11-20T20:06:06.152Z,,,,,,,,,,
552786262cec76ed95fd637a,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:06.154Z,,,,,,,,,,
552786262cec76ed95fd6384,127.0.0.1,,0,0,4,0,92,0,school2.student_grades,,0,insert,,2012-11-20T20:06:10.518Z,,,,,,,,,,
552786262cec76ed95fd638d,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:16.242Z,,,,,,,,,,
552786262cec76ed95fd6394,127.0.0.1,,0,0,4,0,93,0,school2.student_grades,,0,insert,,2012-11-20T20:06:20.642Z,,,,,,,,,,
552786262cec76ed95fd6395,127.0.0.1,,0,2045711,235777,6206486,0,4161,school2.students,0,4,query,2350,2012-11-20T20:06:20.642Z,,10,10000000,0,,41,,,,
552786262cec76ed95fd6397,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:20.643Z,,,,,,,,,,
552786262cec76ed95fd639a,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:20.643Z,,,,,,,,,,
552786262cec76ed95fd63a3,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:25.691Z,,,,,,,,,,
552786262cec76ed95fd63a4,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:25.691Z,,,,,,,,,,
552786262cec76ed95fd63a7,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:25.692Z,,,,,,,,,,
552786262cec76ed95fd63aa,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:25.693Z,,,,,,,,,,
552786262cec76ed95fd63ac,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:30.781Z,,,,,,,,,,
552786262cec76ed95fd63af,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:30.782Z,,,,,,,,,,
552786262cec76ed95fd63b2,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:30.782Z,,,,,,,,,,
552786262cec76ed95fd63b3,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:30.783Z,,,,,,,,,,
552786262cec76ed95fd63b8,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:36.005Z,,,,,,,,,,
552786262cec76ed95fd63c6,127.0.0.1,,0,0,3,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:41.214Z,,,,,,,,,,
552786262cec76ed95fd63ca,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:41.215Z,,,,,,,,,,
552786262cec76ed95fd6357,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:51.357Z,,,,,,,,,,
552786262cec76ed95fd635d,127.0.0.1,,0,2293847,4,7290389,0,5220,school2.students,0,2,query,2350,2012-11-20T20:05:56.578Z,,10,10000000,0,,36,,,,
552786262cec76ed95fd635f,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:56.582Z,,,,,,,,,,
552786262cec76ed95fd6364,127.0.0.1,,0,0,3,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:05:51.356Z,,,,,,,,,,
552786262cec76ed95fd6369,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:05:56.582Z,,,,,,,,,,
552786262cec76ed95fd636f,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:01.067Z,,,,,,,,,,
552786262cec76ed95fd6372,127.0.0.1,,0,4261871,4,9161851,0,5083,school2.students,0,17,query,2350,2012-11-20T20:06:06.152Z,,10,10000000,0,,38,,,,
552786262cec76ed95fd637e,127.0.0.1,,0,0,3,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:10.518Z,,,,,,,,,,
552786262cec76ed95fd637f,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:06.154Z,,,,,,,,,,
552786262cec76ed95fd6382,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:06.154Z,,,,,,,,,,
552786262cec76ed95fd6387,127.0.0.1,,0,2315540,58,7556858,0,5720,school2.students,0,4,query,2350,2012-11-20T20:06:16.241Z,,10,10000000,0,,40,,,,
552786262cec76ed95fd6389,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:10.520Z,,,,,,,,,,
552786262cec76ed95fd6391,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:16.244Z,,,,,,,,,,
552786262cec76ed95fd6393,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:10.519Z,,,,,,,,,,
552786262cec76ed95fd6396,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:20.643Z,,,,,,,,,,
552786262cec76ed95fd6398,127.0.0.1,,0,0,4,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:20.643Z,,,,,,,,,,
552786262cec76ed95fd639e,127.0.0.1,,0,0,3,0,17,0,school2.student_grades,,0,insert,,2012-11-20T20:06:06.154Z,,,,,,,,,,
552786262cec76ed95fd63a0,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:10.520Z,,,,,,,,,,
552786262cec76ed95fd63a8,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:25.692Z,,,,,,,,,,
552786262cec76ed95fd63b4,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:30.782Z,,,,,,,,,,
552786262cec76ed95fd63b9,127.0.0.1,,0,1019596,228184,5877973,0,4858,school2.students,0,1,query,2350,2012-11-20T20:06:30.780Z,,10,10000000,0,,43,,,,
552786262cec76ed95fd63ba,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:36.005Z,,,,,,,,,,
552786262cec76ed95fd63bb,127.0.0.1,,0,3754028,219437,8540078,0,5000,school2.students,0,400,query,2350,2012-11-20T20:06:36.003Z,,10,10000000,0,,44,,,,
552786262cec76ed95fd63bc,127.0.0.1,,0,0,5,0,97,0,school2.student_grades,,0,insert,,2012-11-20T20:06:36.004Z,,,,,,,,,,
552786262cec76ed95fd63bd,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:36.006Z,,,,,,,,,,
552786262cec76ed95fd63be,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:36.005Z,,,,,,,,,,
552786262cec76ed95fd63bf,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:36.005Z,,,,,,,,,,
552786262cec76ed95fd63c1,127.0.0.1,,0,0,3,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:25.691Z,,,,,,,,,,
552786262cec76ed95fd63c4,127.0.0.1,,0,0,4,0,96,0,school2.student_grades,,0,insert,,2012-11-20T20:06:41.214Z,,,,,,,,,,
552786262cec76ed95fd63c9,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:41.214Z,,,,,,,,,,
552786262cec76ed95fd634b,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:39.780Z,,,,,,,,,,
552786262cec76ed95fd634f,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:05:45.392Z,,,,,,,,,,
552786262cec76ed95fd6356,127.0.0.1,,0,0,6,0,100,0,school2.student_grades,,0,insert,,2012-11-20T20:05:51.355Z,,,,,,,,,,
552786262cec76ed95fd6359,127.0.0.1,,0,0,3,0,18,0,school2.student_grades,,0,insert,,2012-11-20T20:05:51.357Z,,,,,,,,,,
552786262cec76ed95fd635a,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:05:51.355Z,,,,,,,,,,
552786262cec76ed95fd635b,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:05:45.391Z,,,,,,,,,,
552786262cec76ed95fd635c,127.0.0.1,,0,0,3,0,90,0,school2.student_grades,,0,insert,,2012-11-20T20:05:56.581Z,,,,,,,,,,
552786262cec76ed95fd6361,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:56.581Z,,,,,,,,,,
552786262cec76ed95fd6362,127.0.0.1,,0,0,4,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:51.357Z,,,,,,,,,,
552786262cec76ed95fd6363,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:51.356Z,,,,,,,,,,
552786262cec76ed95fd6365,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:51.358Z,,,,,,,,,,
552786262cec76ed95fd636a,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:01.066Z,,,,,,,,,,
552786262cec76ed95fd636b,127.0.0.1,,0,0,2,0,18,0,school2.student_grades,,0,insert,,2012-11-20T20:05:56.582Z,,,,,,,,,,
552786262cec76ed95fd636d,127.0.0.1,,0,1016180,235849,5260461,0,4244,school2.students,0,1,query,2350,2012-11-20T20:06:01.065Z,,10,10000000,0,,37,,,,
552786262cec76ed95fd6373,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:01.066Z,,,,,,,,,,
552786262cec76ed95fd6375,127.0.0.1,,0,0,4,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:06.153Z,,,,,,,,,,
552786262cec76ed95fd6378,127.0.0.1,,0,0,4,0,495,0,school2.student_grades,,0,insert,,2012-11-20T20:05:56.583Z,,,,,,,,,,
552786262cec76ed95fd637d,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:06.153Z,,,,,,,,,,
552786262cec76ed95fd6380,127.0.0.1,,0,0,3,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:10.519Z,,,,,,,,,,
552786262cec76ed95fd6383,127.0.0.1,,0,200693,235366,4328059,0,4127,school2.students,0,1,query,2350,2012-11-20T20:06:10.518Z,,10,10000000,0,,39,,,,
552786262cec76ed95fd6386,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:10.520Z,,,,,,,,,,
552786262cec76ed95fd638a,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:16.242Z,,,,,,,,,,
552786262cec76ed95fd638c,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:16.242Z,,,,,,,,,,
552786262cec76ed95fd638e,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:16.243Z,,,,,,,,,,
552786262cec76ed95fd6399,127.0.0.1,,0,0,2,0,27,0,school2.student_grades,,0,insert,,2012-11-20T20:06:20.643Z,,,,,,,,,,
552786262cec76ed95fd639d,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:10.519Z,,,,,,,,,,
552786262cec76ed95fd639f,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:20.644Z,,,,,,,,,,
552786262cec76ed95fd63a1,127.0.0.1,,0,1020276,231721,5833845,0,4813,school2.students,0,1,query,2350,2012-11-20T20:06:25.690Z,,10,10000000,0,,42,,,,
552786262cec76ed95fd63ab,127.0.0.1,,0,0,3,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:30.781Z,,,,,,,,,,
552786262cec76ed95fd63b7,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:36.005Z,,,,,,,,,,
552786262cec76ed95fd63c3,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:36.006Z,,,,,,,,,,
552786262cec76ed95fd63c8,127.0.0.1,,0,3165294,231425,7935958,0,4975,school2.students,0,992,query,2350,2012-11-20T20:06:41.213Z,,10,10000000,0,,45,,,,
552786262cec76ed95fd634c,127.0.0.1,,0,0,3,0,18,0,school2.student_grades,,0,insert,,2012-11-20T20:05:39.779Z,,,,,,,,,,
552786262cec76ed95fd634d,127.0.0.1,,0,0,3,0,97,0,school2.student_grades,,0,insert,,2012-11-20T20:05:33.412Z,,,,,,,,,,
552786262cec76ed95fd634e,127.0.0.1,,0,2,18,84,0,0,school2.system.profile,0,0,query,26035,2012-11-20T20:04:38.516Z,,101,102,0,,,2549081013601706496,true,,
552786262cec76ed95fd6350,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:05:45.393Z,,,,,,,,,,
552786262cec76ed95fd6352,127.0.0.1,,0,0,4,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:45.392Z,,,,,,,,,,
552786262cec76ed95fd6367,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:05:56.582Z,,,,,,,,,,
552786262cec76ed95fd6368,127.0.0.1,,0,0,4,0,124,0,school2.student_grades,,0,insert,,2012-11-20T20:06:01.065Z,,,,,,,,,,
552786262cec76ed95fd636c,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:05:56.583Z,,,,,,,,,,
552786262cec76ed95fd636e,127.0.0.1,,0,0,3,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:01.066Z,,,,,,,,,,
552786262cec76ed95fd6376,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:06.153Z,,,,,,,,,,
552786262cec76ed95fd6379,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:01.066Z,,,,,,,,,,
552786262cec76ed95fd637b,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:01.066Z,,,,,,,,,,
552786262cec76ed95fd637c,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:01.067Z,,,,,,,,,,
552786262cec76ed95fd6381,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:10.519Z,,,,,,,,,,
552786262cec76ed95fd6385,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:10.520Z,,,,,,,,,,
552786262cec76ed95fd6388,127.0.0.1,,0,0,3,0,86,0,school2.student_grades,,0,insert,,2012-11-20T20:06:16.242Z,,,,,,,,,,
552786262cec76ed95fd638b,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:16.242Z,,,,,,,,,,
552786262cec76ed95fd638f,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:16.243Z,,,,,,,,,,
552786262cec76ed95fd6390,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:16.243Z,,,,,,,,,,
552786262cec76ed95fd6392,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:16.243Z,,,,,,,,,,
552786262cec76ed95fd639b,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:20.644Z,,,,,,,,,,
552786262cec76ed95fd639c,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:01.067Z,,,,,,,,,,
552786262cec76ed95fd63a2,127.0.0.1,,0,0,3,0,93,0,school2.student_grades,,0,insert,,2012-11-20T20:06:25.691Z,,,,,,,,,,
552786262cec76ed95fd63a5,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:25.692Z,,,,,,,,,,
552786262cec76ed95fd63a6,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:25.692Z,,,,,,,,,,
552786262cec76ed95fd63a9,127.0.0.1,,0,0,4,0,92,0,school2.student_grades,,0,insert,,2012-11-20T20:06:30.780Z,,,,,,,,,,
552786262cec76ed95fd63ad,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:30.781Z,,,,,,,,,,
552786262cec76ed95fd63ae,127.0.0.1,,0,0,4,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:30.781Z,,,,,,,,,,
552786262cec76ed95fd63b0,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:30.782Z,,,,,,,,,,
552786262cec76ed95fd63b1,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:06.153Z,,,,,,,,,,
552786262cec76ed95fd63b5,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:20.644Z,,,,,,,,,,
552786262cec76ed95fd63b6,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:25.693Z,,,,,,,,,,
552786262cec76ed95fd63c0,0.0.0.0,,0,1,33951,41,0,0,school2.system.indexes,0,0,query,20,2012-11-20T20:06:33.549Z,,0,4,0,true,,,,,
552786262cec76ed95fd63c2,127.0.0.1,,0,3,5195,314,0,0,school2.system.profile,0,0,getmore,105672,2012-11-20T20:06:37.223Z,,408,,,,,3249079684061590016,true,,
552786262cec76ed95fd63c5,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:36.006Z,,,,,,,,,,
552786262cec76ed95fd63c7,127.0.0.1,,0,3,13001,50,0,0,school2.system.profile,1,0,query,332,2012-11-20T20:06:37.169Z,,1,1,0,,,,,,
552786262cec76ed95fd63cc,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:20.644Z,,,,,,,,,,
552786262cec76ed95fd63cb,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:36.006Z,,,,,,,,,,
552786262cec76ed95fd63d4,127.0.0.1,,0,0,2,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:41.217Z,,,,,,,,,,
552786262cec76ed95fd63d8,127.0.0.1,,0,0,4,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:46.231Z,,,,,,,,,,
552786262cec76ed95fd63db,127.0.0.1,,0,0,3,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:50.607Z,,,,,,,,,,
552786262cec76ed95fd63de,127.0.0.1,,0,0,3,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:50.607Z,,,,,,,,,,
552786262cec76ed95fd63e1,127.0.0.1,,0,0,4,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:50.608Z,,,,,,,,,,
552786262cec76ed95fd63e3,127.0.0.1,,0,1025372,228724,5875609,0,4850,school2.students,0,2,query,2350,2012-11-20T20:06:55.688Z,,10,10000000,0,,48,,,,
552786262cec76ed95fd63e6,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:55.689Z,,,,,,,,,,
552786262cec76ed95fd63e7,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:55.689Z,,,,,,,,,,
552786262cec76ed95fd63ef,127.0.0.1,,0,0,3,0,18,0,school2.student_grades,,0,insert,,2012-11-20T20:06:50.607Z,,,,,,,,,,
552786262cec76ed95fd63f2,127.0.0.1,,0,0,4,0,18,0,school2.student_grades,,0,insert,,2012-11-20T20:07:00.828Z,,,,,,,,,,
552786262cec76ed95fd63f8,127.0.0.1,,0,1010567,234081,5150460,0,4139,school2.students,0,1,query,2350,2012-11-20T20:06:50.606Z,,10,10000000,0,,47,,,,
552786262cec76ed95fd63f9,127.0.0.1,,0,0,4,0,17,0,school2.student_grades,,0,insert,,2012-11-20T20:07:00.829Z,,,,,,,,,,
552786262cec76ed95fd63fa,127.0.0.1,,0,0,4,0,17,0,school2.student_grades,,0,insert,,2012-11-20T20:07:00.830Z,,,,,,,,,,
552786262cec76ed95fd63fc,127.0.0.1,,0,1021063,232561,5825248,0,4804,school2.students,0,1,query,2350,2012-11-20T20:07:05.867Z,,10,10000000,0,,50,,,,
552786262cec76ed95fd6407,127.0.0.1,,0,0,4,0,18,0,school2.student_grades,,0,insert,,2012-11-20T20:07:10.746Z,,,,,,,,,,
552786262cec76ed95fd63d6,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:46.231Z,,,,,,,,,,
552786262cec76ed95fd63dc,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:50.607Z,,,,,,,,,,
552786262cec76ed95fd63e2,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:50.609Z,,,,,,,,,,
552786262cec76ed95fd63ea,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:55.690Z,,,,,,,,,,
552786262cec76ed95fd63ed,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:55.690Z,,,,,,,,,,
552786262cec76ed95fd63f5,127.0.0.1,,0,0,3,0,18,0,school2.student_grades,,0,insert,,2012-11-20T20:07:00.828Z,,,,,,,,,,
552786262cec76ed95fd63f6,127.0.0.1,,0,0,4,0,18,0,school2.student_grades,,0,insert,,2012-11-20T20:07:00.829Z,,,,,,,,,,
552786262cec76ed95fd63f7,127.0.0.1,,0,0,4,0,17,0,school2.student_grades,,0,insert,,2012-11-20T20:07:00.829Z,,,,,,,,,,
552786262cec76ed95fd63fe,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:07:05.868Z,,,,,,,,,,
552786262cec76ed95fd6405,127.0.0.1,,0,2132488,4,6825064,0,4875,school2.students,0,5,query,2350,2012-11-20T20:07:10.745Z,,10,10000000,0,,51,,,,
552786262cec76ed95fd6406,127.0.0.1,,0,0,3,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:50.608Z,,,,,,,,,,
552786262cec76ed95fd640a,127.0.0.1,,0,0,3,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:46.230Z,,,,,,,,,,
552786262cec76ed95fd63cd,127.0.0.1,,0,2,43243,92,0,0,school2.system.profile,0,0,query,26035,2012-11-20T20:06:37.213Z,,101,102,0,,,3249079684061590016,true,,
552786262cec76ed95fd63ce,127.0.0.1,,0,2133800,42,6953788,0,5002,school2.students,0,3,query,2350,2012-11-20T20:06:46.220Z,,10,10000000,0,,46,,,,
552786262cec76ed95fd63d1,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:41.216Z,,,,,,,,,,
552786262cec76ed95fd63d3,127.0.0.1,,0,0,2,0,16,0,school2.student_grades,,0,insert,,2012-11-20T20:06:46.231Z,,,,,,,,,,
552786262cec76ed95fd63d7,127.0.0.1,,0,0,3,0,15,0,school2.student_grades,,0,insert,,2012-11-20T20:06:46.231Z,,,,,,,,,,
